index,ID,Title,Citation,Content,SectionDetail1,SectionDetail2,SectionDetail3,SectionDetail4,CodingSummary,Disease Investigation,DIxRef,Disease Reporting,DRepxRef,Syndromic Surveillance,SSxRef,Lab Reporting,LRxRef,Cancer Registry,CRxRef,Immunization Registry,IRxRef,Vital Statistics,VSxRef,Birth Defects,BDxRef,Newborn Blood Screening,NBBSxRef,MethPrecursorTracking,MethTrackingxRef,Anatomical Gift,AGxRef,Mental and Behavioral Health Reporting,MHRxRef,Accountable Care Organizations,ACOxRef,HIE-HIO,HIExRef,EHR-Treatment,EHRxRef,EHR-Education,EdxRef,EHR-Corrections,CxRef,Workers Compensation,WCxRef,Payor,PxRef,Prescription Drug Monitoring Program,PDMPxRef,ControlledSubstances,CSxRef,HealthCareQuality,HCQxRef,AdvanceDirectiveInformationSystems,ADISxRef,TraumaInformationSystems,TISxRef,ChildBloodLead,CBLxRef,NewbornHearingScreening,NBHSxRef,MedicalMarijuana,MMxR,EMSReporting,EMSxRef,ChildSupportWelfareFoster,CSupportxRef,HazardousSubstanceRegistry,HazSubxRef,DriversLicense,DLxRef,ResearchPublicUse,PubUsexRef,HITOversight,HITOxRef,GovernmentRecords,GovRecxRef,OccupationalHealth,OHxRef,PublicAssistance,PubAssistxRef,DentalIdentification,DentalxRef,VulnerablePopulations,VulnerablePopxRef,BreathTestingRec,BreathTestxRef,VoterRegistration,VoterRegxRef,PropertyTax,PropertyTaxxRef,FamilyPlanning,FamPlanxRef,HealthcareServiceReport,HCSReportxRef,InfectiousDisEpiSystem,IDEpiSystemxRef,AdminInvestigations,AdminInvestxRef,MedMalReporting,MedMalxRef,MentalHealthGun,MHGunxRef,BirthRelatedComp,BirthRelatedCompxR,ChronicDiseaseIS,ChronicDiseaseISxR,Location 1
1483,2306,Section 8. Eligibility Criteria for Primary Care Support Grant Applicants.,WY ADC HLTH RH Ch. 8 s 8 | Department of Health,Regulations,Department of Health,Office of Rural Health,Chapter 8. Rules and Regulations for the Wyoming Primary Care Support Grant Program,,"EHR-TxR, Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1484,293,009 Application Processing,"477 NE ADC Ch. 1, § 009 | Health and Human Services System",Regulations,Health and Human Services System,Title 477: Children's Medical Assistance Programs,Chapter 1 - General Background,,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1485,590,"441-9.1(17A,22) Definitions.","IA ADC 441-9.1(17A,22) | Agency 441 Human Services Department",Regulations,Agency 441 Human Services Department,Title I General Departmental Procedures [chs. 1 to 15],Chapter 9 Public Records and Fair Information Practices,,"PayxR, Other, HITO,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1486,911,17.02: Definitions,114.1 MA ADC 17.02 | Title 114.1:  Division of Health Care Finance and Policy/Hospitals and Clinics,Regulations,Title 114.1: Division of Health Care Finance and Policy/Hospitals and Clinics,Chapter 17.00: Requirement for the Submission of Hospital Case Mix and Charge Data,,,"Other, HCSReport,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1487,208,§ 130252. California Health and Human Services Agency to ensure federal grant deliverables are met; coordination of electronic health activities; conditions in event state governance entity is established; conflicts of interest and review; public comment and input; standards and policies for contracts; open and competitive bidding process; compliance with federal law,CA HLTH & S § 130252,Statutes,Health and Safety Code,Division 109.5. California Health Information Technology and Exchange Act,,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1488,2745,§ 23-12-19. Voluntary participation in the health information organization--Prohibition on withholding care or benefits,ND ST 23-12-19,Statutes,Title 23. Health and Safety,"Chapter 23-12. Public Health, Miscellaneous Provisions",,,"HIE, PayxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1489,542,§ 44-5-141. Definitions,GA ST § 44-5-141,Statutes,Title 44. Property,Chapter 5. Acquisition and Loss of Property,Article 6. Revised Uniform Anatomical Gifts,,"AG,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1490,1284,Saf-C 5901.41 “EMS incident report (EMSIR)”,NH ADC SAF-C 5901.41 | Office of Legislative Services,Regulations,Office of Legislative Services,Division of Administrative Rules,Department of Safety Commissioner,Chapter SAF-C 5900. Emergency Medical Services Rules,"EHR-TxR, Other, EMS,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1491,269,752.1007. Burdens of proof and presumptions in prosecutions under act,MI ST 752.1007,Statutes,Chapter 752. Crimes and Offenses (Refs & Annos),The Health Care False Claim Act,,,"Pay, OtherxR, HITOxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1492,605,"650-27.11(153,272C) Record keeping.","IA ADC 650-27.11(153,272C) | Agency 650 Dental Board",Regulations,Agency 650 Dental Board,Title V Professional Standards [chs. 25 to 29],Chapter 27 Standards of Practice and Principles of Professional Ethics,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1493,2712,§ 36-3808. Subpoenas; certification requirements,AZ ST § 36-3808,Statutes,Title 36. Public Health and Safety,Chapter 38. Health Information Organizations,Article 1. General Provisions,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1494,831,§ 760. Powers and duties of the board,LA R.S. 37:760,Statutes,Title 37. Professions and Occupations,Chapter 9. Dentists,,,"EHR-TxR, Other, AdminInv,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1495,2010,§ 21.2502. Definitions,28 TX ADC § 21.2502 | Title 28. Insurance,Regulations,Title 28. Insurance,Part 1. Texas Department of Insurance,Chapter 21. Trade Practices,Subchapter Q. Complaint Records to Be Maintained,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1496,103,007.05.2-9. Health Information Services.,AR ADC 007.05.2-9 | Title 007. Department of Health,Regulations,Title 007. Department of Health,Division 05. Health Facility Services,Rule 2. Rules and Regulations for Abortion Facilities in Arkansas,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1497,110,007.16.2-V. Records,AR ADC 007.16.2-V | Title 007. Department of Health,Regulations,Title 007. Department of Health,Division 16. Public Health Programs,Rule 2. Rules and Regulations Pertaining to Tuberculosis Screening for Foreign-Born University and College Students,,"EHR-E,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1498,2608,§ 5-37.7-15. Severability,RI ST § 5-37.7-15,Statutes,Title 5. Businesses and Professions,Chapter 37.7. Rhode Island Health Information Exchange Act of 2008,,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1499,2124,§ 9352. Vermont Information Technology Leaders,VT ST T. 18 § 9352,Statutes,Title Eighteen. Health,Part 8. Mental Health,Chapter 219. Health Information Technology and Telemedicine (Refs & Annos),Subchapter 1. Health Information Technology,"HIE, EHR-TxR, PayxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1500,1540,"5101:2-42-90 Information to be provided to caregivers, school districts and juvenile courts; information to be included in individual child care agreement",OH ADC 5101:2-42-90 | 5101 Job and Family Services Department (Refs & Annos),Regulations,5101 Job and Family Services Department (Refs & Annos),5101:2 Job and Family Services Department--Social Services Division (Refs & Annos),Chapter 5101:2-42. Substitute Care,,"Other, ChildSupport,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1501,128,070.00.12-12-00-0001. Automated and Robotic Pharmacy Systems.,AR ADC 070.00.12-12-00-0001 | Title 070. Board of Pharmacy,Regulations,Title 070. Board of Pharmacy,Division 00.,Rule 12. Automation,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1502,114,016.06.15-300. Administration,AR ADC 016.06.15-300 | Title 016. Department of Human Services,Regulations,Title 016. Department of Human Services,Division 06. Division of Medical Services,Rule 15. Office of Long Term Care - Nursing Homes,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1503,1580,"310:515-1-4. Additional diseases, conditions, and injuries to be reported",OK ADC 310:515-1-4 | Title 310. Oklahoma State Department of Health,Regulations,Title 310. Oklahoma State Department of Health,Chapter 515. Communicable Disease and Injury Reporting Requirements,Subchapter 1. Disease and Injury Reporting,,"DR,",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1504,965,.07 Reporting.,MD ADC 10.25.16.07 | Title 10 Department of Health and Mental Hygiene,Regulations,Title 10 Department of Health and Mental Hygiene,Subtitle 25 Maryland Health Care Commission,Chapter 16 Electronic Health Record Incentives,,"EHR-TxR, Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1505,2056,R436-14. Copies of Data From Vital Records.,UT ADC R436-14 | Health,Regulations,Health,"R436. Center for Health Data, Vital Records and Statistics.",,,"VS,",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1506,94,"T. 20, Subt. 2, Ch. 17, Subch. 12, Refs & Annos","AR ST T. 20, Subt. 2, Ch. 17, Subch. 12, Refs & Annos",Statutes,Title 20. Public Health and Welfare,Chapter 17. Death and Disposition of the Dead,,,"AG,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1507,1996,§ 91.6. How to Report,25 TX ADC § 91.6 | Title 25. Health Services,Regulations,Title 25. Health Services,Part 1. Department of State Health Services,Chapter 91. Cancer,Subchapter A. Cancer Registry,"CR,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1508,971,.05 Usage Requirements for Decentralized Automated Medication Systems.,MD ADC 10.34.28.05 | Title 10 Department of Health and Mental Hygiene,Regulations,Title 10 Department of Health and Mental Hygiene,Subtitle 34 Board of Pharmacy,Chapter 28 Automated Medication Systems,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1509,1660,333-011-0101 Copies of Data From Vital Records,"OR ADC 333-011-0101 | Chapter 333. Oregon Health Authority, Public Health Division",Regulations,"Chapter 333. Oregon Health Authority, Public Health Division",Administration Division 11. Vital Statistics,Voluntary Acknowledgement of Paternity,,"VS,",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1510,1744,§ 510.4001. Nonapplicability,PA ST 35 P.S. § 510.4001,Statutes,Title 35 P.S. Health and Safety (Refs & Annos),Chapter 2A. Ehealth Information Technology Act,Chapter 40. Miscellaneous Provisions,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1511,1180,37.85.1115. PROOF OF ELECTRONIC HEALTH RECORDS CERTIFICATION,MT ADC 37.85.1115 | Title 37. Public Health and Human Services,Regulations,Title 37. Public Health and Human Services,Chapter 85. General Medicaid Services,Sub-chapter 11. Montana Medicaid Provider Incentive Program for Electronic Healthcare Records,,"EHR-TxR, Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1512,1352,8:51-3.3 Confidentiality of records,NJ ADC 8:51-3.3 | Title 8. Department of Health and Senior Services,Regulations,Title 8. Department of Health and Senior Services,Chapter 51. Childhood Lead Poisoning (Refs & Annos),Subchapter 3. Reporting and Confidentiality,,"Other, CBL,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1513,1757,§ 1101.51. Ongoing responsibilities of providers.,55 PA ADC § 1101.51 | Title 55. Public Welfare,Regulations,Title 55. Public Welfare,Part III. Medical Assistance Manual,Chapter 1101. General Provisions,,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1514,1393,7.1.12. EMPLOYEE ABUSE REGISTRY,NM ADC 7.1.12 | Title 7. Health,Regulations,Title 7. Health,Chapter 1. Health General Provisions,Part 12. Employee Abuse Registry,,"Other, AdminInv,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1515,778,28-17-15 State registrar to prescribe forms.,KS ADC 28-17-15 | Agency 28. Department of Health and Environment,Regulations,Agency 28. Department of Health and Environment,Article 17. Division of Vital Statistics,,,"VS,",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1516,2105,§ 168 Exclusion of certain insurers,19 V.I.C. § 168,Statutes,Title 19. Health,Part I. General Provisions,Chapter 8. The Electronic Health Records Act,,"WCxR, Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1517,1394,7.1.22. CONSUMER HEALTH INFORMATION REPORTS,NM ADC 7.1.22 | Title 7. Health,Regulations,Title 7. Health,Chapter 1. Health General Provisions,Part 22. Consumer Health Information Reports,,"HCQxR, HIExR, EHR-TxR, PayxR, Other, ResearchPubUse,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1518,255,§ 31-33-8. Electronic records,GA ST § 31-33-8,Statutes,Title 31. Health,Chapter 33. Health Records,,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1519,1245,§ 57-40.6-10. Standards and guidelines,ND ST 57-40.6-10,Statutes,Title 57. Taxation,Chapter 57-40.6. Emergency Services Communication Systems,,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1520,2367,§ 14127.2. Designing state plan amendments and Section 1115 waiver amendments; requirements for services provided,CA WEL & INST § 14127.2,Statutes,Welfare and Institutions Code,Division 9. Public Social Services,Part 3. Aid and Medical Assistance,Chapter 7. Basic Health Care,"EHR-TxR, Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1521,530,"64B16-28.607. Automated Pharmacy System - Long Term Care, Hospice, and Prison.",64 FL ADC 64B16-28.607 | Title 64. Department of Health,Regulations,Title 64. Department of Health,Subtitle 64B13. Board of Optometry,Chapter 64B16-28. General Requirements - Permits,,"EHR-T, EHR-CxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1522,309,420-G:11 Disclosure.,NH ST § 420-G:11,Statutes,Title XXXVII. Insurance (Ch. 400 to 420-N) (Refs & Annos),"Chapter 420-G. Portability, Availability, and Renewability of Health Coverage",,,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1523,2059,R614-1. General Provisions.,UT ADC R614-1 | Labor Commission,Regulations,Labor Commission,R614. Occupational Safety and Health.,,,"Other, OccHealth,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
